SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,045,California,Mendocino County,5,89354,44355,44999,4495,2254,2241,9569,4888,4681,4507,2367,2140,6278,3249,3029,73009,36003,37006,70783,34846,35937,29989,15258,14731,20324,10222,10102,21529,10750,10779,22652,10625,12027,4495,2254,2241,5173,2612,2561,5516,2856,2660,5213,2740,2473,4452,2296,2156,4485,2280,2205,5008,2563,2445,5173,2541,2632,5658,2838,2820,5304,2772,2532,5144,2566,2578,5096,2516,2580,5985,2896,3089,6576,3180,3396,6697,3101,3596,4904,2416,2488,2441,1132,1309,2034,796,1238,44.5,43.6,45.6
050,06,045,California,Mendocino County,6,89175,44286,44889,4320,2193,2127,9466,4859,4607,4541,2387,2154,6376,3290,3086,73157,36077,37080,70848,34847,36001,29982,15219,14763,20202,10131,10071,21228,10595,10633,23042,10831,12211,4320,2193,2127,5074,2612,2462,5529,2836,2693,5281,2769,2512,4499,2319,2180,4387,2208,2179,5013,2550,2463,5068,2488,2580,5734,2885,2849,5452,2834,2618,5104,2561,2543,4950,2430,2520,5722,2770,2952,6400,3129,3271,6640,3054,3586,5265,2567,2698,2633,1251,1382,2104,830,1274,44.7,43.9,45.7
050,06,047,California,Merced County,1,282447,143187,139260,21000,10843,10157,42871,21995,20876,19321,9808,9513,31314,16128,15186,208821,105400,103421,199255,100541,98714,121942,62918,59024,76247,39508,36739,59684,30068,29616,32010,14837,17173,21000,10843,10157,23100,11844,11256,24711,12677,12034,25355,12862,12493,20340,10548,9792,20990,10967,10023,19868,10394,9474,18724,9659,9065,16665,8488,8177,15860,7830,8030,15141,7771,7370,15104,7633,7471,13579,6834,6745,10854,5295,5559,8450,4038,4412,5701,2641,3060,3613,1570,2043,3392,1293,2099,31.4,30.8,32.0
050,06,047,California,Merced County,2,282963,143403,139560,20871,10784,10087,42759,21922,20837,19423,9867,9556,31404,16142,15262,209503,105693,103810,199910,100830,99080,122293,63057,59236,76446,39601,36845,59818,30144,29674,32242,14943,17299,20871,10784,10087,23034,11794,11240,24705,12681,12024,25447,12902,12545,20400,10554,9846,20919,10928,9991,19969,10445,9524,18792,9692,9100,16766,8536,8230,15855,7837,8018,15197,7790,7407,15117,7645,7472,13649,6872,6777,10951,5352,5599,8510,4070,4440,5744,2645,3099,3631,1583,2048,3406,1293,2113,31.5,30.9,32.0
050,06,047,California,Merced County,3,284834,144313,140521,20747,10629,10118,42877,22014,20863,20000,10238,9762,29243,15060,14183,210988,106373,104615,201210,101432,99778,122485,63253,59232,78412,40641,37771,60374,30354,30020,33181,15377,17804,20747,10629,10118,23215,11901,11314,24832,12799,12033,23643,12077,11566,20430,10535,9895,20966,10934,10032,20735,10853,9882,19339,10027,9312,17372,8827,8545,15923,7919,8004,15462,7830,7632,15044,7631,7413,13945,6974,6971,11378,5566,5812,8865,4253,4612,5851,2665,3186,3677,1628,2049,3410,1265,2145,32.0,31.4,32.6
050,06,047,California,Merced County,4,292034,148055,143979,20441,10535,9906,43162,22159,21003,20476,10537,9939,33264,17078,16186,218116,110009,108107,207955,104824,103131,128867,66536,62331,80246,41568,38678,60605,30472,30133,33840,15706,18134,20441,10535,9906,23530,12114,11416,24751,12692,12059,27104,13872,13232,21517,11096,10421,20926,10848,10078,21566,11272,10294,19679,10232,9447,18075,9216,8859,16029,8047,7982,15625,7821,7804,14904,7594,7310,14047,7010,7037,11571,5656,5915,8877,4248,4629,6287,2861,3426,3760,1679,2081,3345,1262,2083,31.7,31.3,32.3
050,06,047,California,Merced County,5,294402,149384,145018,20066,10334,9732,42747,22028,20719,20513,10561,9952,34349,17651,16698,221491,111848,109643,211076,106461,104615,131067,67797,63270,81183,42125,39058,60739,30462,30277,34805,16223,18582,20066,10334,9732,23249,12016,11233,24476,12552,11924,27743,14287,13456,22141,11385,10756,20809,10828,9981,21825,11371,10454,19968,10415,9553,18581,9511,9070,16166,8134,8032,15576,7685,7891,14845,7549,7296,14152,7094,7058,11905,5862,6043,9035,4295,4740,6602,3011,3591,3898,1742,2156,3365,1313,2052,32.0,31.5,32.6
050,06,047,California,Merced County,6,296774,150652,146122,19741,10208,9533,42391,21782,20609,20424,10524,9900,35257,18174,17083,224678,113546,111132,214218,108138,106080,132915,68807,64108,82196,42670,39526,61013,30525,30488,35752,16769,18983,19741,10208,9533,22929,11876,11053,24424,12467,11957,28010,14418,13592,22709,11719,10990,20624,10754,9870,22231,11570,10661,20272,10519,9753,19069,9827,9242,16450,8325,8125,15495,7583,7912,14736,7450,7286,14332,7167,7165,12146,6032,6114,9266,4385,4881,6816,3161,3655,4120,1825,2295,3404,1366,2038,32.3,31.7,32.9
050,06,049,California,Modoc County,1,8699,4393,4306,415,216,199,894,442,452,393,213,180,492,266,226,7197,3631,3566,6997,3522,3475,2555,1317,1238,1766,888,878,2293,1123,1170,2446,1245,1201,415,216,199,494,243,251,496,249,247,437,246,191,352,183,169,438,226,212,419,205,214,471,247,224,438,210,228,438,247,191,494,232,262,662,316,346,699,328,371,765,401,364,674,354,320,475,245,230,282,133,149,250,112,138,49.5,48.7,50.5
050,06,049,California,Modoc County,2,8677,4386,4291,407,212,195,893,443,450,384,208,176,494,268,226,7186,3630,3556,6993,3523,3470,2537,1316,1221,1755,889,866,2285,1115,1170,2459,1251,1208,407,212,195,490,240,250,499,252,247,431,244,187,351,183,168,432,225,207,419,207,212,469,245,224,435,212,223,434,240,194,491,234,257,657,312,345,703,329,374,761,400,361,684,359,325,475,243,232,289,138,151,250,111,139,49.7,48.8,50.8
050,06,049,California,Modoc County,3,8640,4321,4319,396,218,178,877,425,452,365,193,172,485,258,227,7184,3585,3599,7002,3485,3517,2494,1262,1232,1741,861,880,2235,1085,1150,2541,1281,1260,396,218,178,473,226,247,501,249,252,417,234,183,336,167,169,429,214,215,448,214,234,454,225,229,410,208,202,408,207,201,489,250,239,622,285,337,716,343,373,751,387,364,729,385,344,485,244,241,322,152,170,254,113,141,50.5,50.0,51.2
050,06,049,California,Modoc County,4,8625,4284,4341,407,212,195,887,441,446,371,182,189,484,253,231,7141,3541,3600,6960,3449,3511,2490,1242,1248,1730,849,881,2165,1060,1105,2581,1287,1294,407,212,195,477,231,246,505,252,253,424,223,201,336,170,166,383,195,188,476,226,250,451,220,231,420,208,212,405,199,206,468,250,218,584,266,318,708,345,363,751,368,383,709,374,335,530,272,258,340,162,178,251,111,140,50.4,50.1,50.8
050,06,049,California,Modoc County,5,8566,4285,4281,370,192,178,882,447,435,383,191,192,454,249,205,7116,3549,3567,6931,3455,3476,2507,1252,1255,1774,866,908,2091,1040,1051,2612,1300,1312,370,192,178,479,241,238,507,260,247,419,216,203,314,170,144,389,196,193,479,234,245,454,205,249,452,231,221,402,190,212,473,266,207,523,239,284,693,345,348,743,353,390,708,370,338,538,281,257,359,178,181,264,118,146,50.3,50.2,50.4
050,06,049,California,Modoc County,6,8491,4239,4252,334,175,159,828,418,410,407,206,201,464,250,214,7109,3533,3576,6922,3440,3482,2537,1273,1264,1781,875,906,2031,1005,1026,2646,1310,1336,334,175,159,452,226,226,491,250,241,437,224,213,319,174,145,388,202,186,469,223,246,470,216,254,454,234,220,407,195,212,481,268,213,497,239,258,646,303,343,714,340,374,729,370,359,538,283,255,375,188,187,290,129,161,50.3,50.0,50.6
050,06,051,California,Mono County,1,13196,7048,6148,596,320,276,1165,571,594,556,273,283,1121,620,501,11158,6020,5138,10879,5884,4995,5310,2807,2503,3778,1985,1793,3775,2106,1669,2205,1173,1032,596,320,276,623,312,311,687,330,357,692,355,337,840,467,373,965,555,410,1061,517,544,933,478,455,819,435,384,831,464,367,868,489,379,1011,549,462,1065,604,461,864,457,407,604,333,271,359,200,159,195,90,105,183,93,90,41.2,42.3,40.1
050,06,051,California,Mono County,2,13225,7063,6162,608,327,281,1162,568,594,555,272,283,1112,617,495,11178,6032,5146,10900,5896,5004,5319,2818,2501,3794,1998,1796,3760,2095,1665,2234,1186,1048,608,327,281,625,314,311,679,323,356,690,354,336,835,466,369,971,561,410,1061,524,537,939,478,461,823,435,388,835,462,373,869,490,379,1005,548,457,1051,595,456,874,460,414,616,340,276,362,201,161,196,90,106,186,95,91,41.2,42.2,40.2
050,06,051,California,Mono County,3,13263,7095,6168,580,309,271,1155,572,583,552,272,280,1086,590,496,11244,6077,5167,10976,5942,5034,5305,2820,2485,3805,2026,1779,3724,2060,1664,2361,1266,1095,580,309,271,636,330,306,657,310,347,684,348,336,816,446,370,987,574,413,1045,533,512,948,485,463,825,434,391,815,439,376,874,497,377,978,530,448,1057,594,463,887,475,412,682,377,305,381,213,168,207,103,104,204,98,106,41.6,42.4,40.8
050,06,051,California,Mono County,4,13055,6978,6077,563,312,251,1136,556,580,541,258,283,1011,550,461,11075,5979,5096,10815,5852,4963,5153,2731,2422,3742,1985,1757,3640,1998,1642,2422,1319,1103,563,312,251,630,326,304,647,292,355,679,352,327,732,394,338,959,549,410,986,520,466,966,487,479,831,429,402,808,434,374,888,489,399,889,489,400,1055,586,469,880,492,388,692,370,322,416,243,173,226,112,114,208,102,106,42.1,42.8,41.3
050,06,051,California,Mono County,5,13207,7041,6166,572,314,258,1174,594,580,553,252,301,1023,557,466,11181,6014,5167,10908,5881,5027,5267,2759,2508,3830,2008,1822,3537,1938,1599,2518,1378,1140,572,314,258,659,349,310,654,303,351,676,340,336,761,411,350,974,519,455,976,537,439,997,510,487,883,442,441,787,440,347,900,483,417,863,473,390,987,542,445,893,514,379,726,392,334,426,233,193,246,129,117,227,110,117,41.8,42.4,41.1
050,06,051,California,Mono County,6,12991,6898,6093,561,311,250,1175,617,558,530,221,309,1038,565,473,10986,5867,5119,10725,5749,4976,5195,2707,2488,3760,1970,1790,3336,1798,1538,2591,1416,1175,561,311,250,618,342,276,690,324,366,662,315,347,773,422,351,950,506,444,944,522,422,959,477,482,907,465,442,777,414,363,838,457,381,823,452,371,898,475,423,937,542,395,705,379,326,446,239,207,251,131,120,252,125,127,41.8,42.3,41.1
050,06,053,California,Monterey County,1,441012,225659,215353,29759,15158,14601,60085,30753,29332,25793,13170,12623,43812,22594,21218,338134,173050,165084,325375,166578,158797,183031,96286,86745,119991,63886,56105,100491,51851,48640,61081,28247,32834,29759,15158,14601,32825,16801,16024,33825,17316,16509,32622,16531,16091,30418,15869,14549,30903,16158,14745,30726,16484,14242,30402,16288,14114,27960,14956,13004,26354,14089,12265,25298,13368,11930,24811,12564,12247,24028,11830,12198,20366,9958,10408,16167,7742,8425,10238,4766,5472,6560,2931,3629,7750,2850,4900,34.9,34.6,35.3
050,06,053,California,Monterey County,2,440506,225310,215196,29573,15075,14498,59711,30566,29145,25925,13249,12676,43777,22567,21210,338102,172932,165170,325297,166420,158877,182786,96073,86713,119723,63659,56064,100287,51704,48583,61510,28490,33020,29573,15075,14498,32592,16683,15909,33758,17285,16473,32683,16579,16104,30380,15835,14545,30685,16022,14663,30658,16411,14247,30340,16247,14093,28040,14979,13061,26226,13995,12231,25291,13359,11932,24709,12529,12180,24061,11821,12240,20448,10016,10432,16359,7839,8520,10356,4825,5531,6609,2962,3647,7738,2848,4890,35.0,34.6,35.4
050,06,053,California,Monterey County,3,439245,224736,214509,28683,14565,14118,58406,29855,28551,26372,13506,12866,43213,22357,20856,338679,173404,165275,325784,166810,158974,182431,96004,86427,119731,63658,56073,99759,51565,48194,63081,29230,33851,28683,14565,14118,31750,16181,15569,33541,17191,16350,32723,16691,16032,29977,15655,14322,29915,15520,14395,30722,16440,14282,30383,16267,14116,28711,15431,13280,25920,13862,12058,25525,13486,12039,24310,12435,11875,24004,11782,12222,20765,10149,10616,17108,8188,8920,10824,5038,5786,6788,3049,3739,7596,2806,4790,35.4,35.0,35.8
050,06,053,California,Monterey County,4,436427,222776,213651,28425,14251,14174,57029,29163,27866,26777,13687,13090,43240,22512,20728,337314,172419,164895,324196,165675,158521,180633,94866,85767,117418,62109,55309,98532,50922,47610,65006,30132,34874,28425,14251,14174,30728,15600,15128,33103,17005,16098,33403,17162,16241,29812,15595,14217,28849,14950,13899,30065,15934,14131,29695,15835,13860,28809,15390,13419,25779,13781,11998,25286,13228,12058,23735,12191,11544,23732,11722,12010,21067,10279,10788,17161,8227,8934,11981,5558,6423,7121,3203,3918,7676,2865,4811,35.6,35.3,36.1
050,06,053,California,Monterey County,5,435637,222055,213582,28226,14118,14108,55781,28357,27424,26676,13587,13089,44172,22992,21180,338426,172853,165573,324954,165993,158961,180568,94544,86024,116159,61270,54889,97788,50729,47059,66835,31002,35833,28226,14118,14108,29787,14963,14824,32433,16699,15734,34034,17370,16664,30375,15904,14471,28271,14629,13642,29595,15605,13990,29240,15590,13650,29053,15446,13607,25834,13864,11970,25081,13125,11956,23485,12128,11357,23388,11612,11776,21330,10297,11033,17452,8404,9048,12765,5942,6823,7547,3413,4134,7741,2946,4795,35.9,35.5,36.2
050,06,053,California,Monterey County,6,436251,222049,214202,28233,14136,14097,55029,27834,27195,26539,13561,12978,45004,23569,21435,340119,173436,166683,326450,166518,159932,180430,94382,86048,115342,60606,54736,97283,50382,46901,68821,31961,36860,28233,14136,14097,29365,14679,14686,32119,16509,15610,33977,17385,16592,31111,16391,14720,27923,14388,13535,29388,15403,13985,29000,15373,13627,29031,15442,13589,25855,13815,12040,25057,13053,12004,23297,11980,11317,23074,11534,11540,21523,10342,11181,17824,8599,9225,13577,6338,7239,7992,3610,4382,7905,3072,4833,36.1,35.7,36.5
050,06,055,California,Napa County,1,138014,69091,68923,6436,3298,3138,14343,7374,6969,7285,3735,3550,11188,5808,5380,113634,56548,57086,109950,54684,55266,51178,26159,25019,34497,17540,16957,36809,18436,18373,27456,12900,14556,6436,3298,3138,7441,3848,3593,8694,4450,4244,8761,4484,4277,7920,4135,3785,8529,4315,4214,8309,4167,4142,8924,4632,4292,8735,4426,4309,8766,4492,4274,9125,4489,4636,9624,4850,4774,9294,4605,4689,8432,4015,4417,7142,3482,3660,5017,2402,2615,3354,1637,1717,3511,1364,2147,42.3,41.3,43.2
050,06,055,California,Napa County,2,137465,68739,68726,6352,3241,3111,14205,7303,6902,7266,3735,3531,11169,5798,5371,113311,56328,56983,109642,54460,55182,50967,26037,24930,34326,17433,16893,36589,18282,18307,27558,12947,14611,6352,3241,3111,7375,3819,3556,8624,4413,4211,8745,4480,4265,7896,4124,3772,8458,4286,4172,8265,4126,4139,8873,4597,4276,8730,4424,4306,8681,4438,4243,9083,4467,4616,9555,4798,4757,9270,4579,4691,8418,4010,4408,7209,3517,3692,5027,2403,2624,3380,1649,1731,3524,1368,2156,42.3,41.4,43.3
050,06,055,California,Napa County,3,136219,68207,68012,6141,3121,3020,13687,7049,6638,7121,3706,3415,11133,5781,5352,112848,56199,56649,109270,54331,54939,50855,26096,24759,34361,17530,16831,35816,17902,17914,27960,13118,14842,6141,3121,3020,7153,3696,3457,8294,4274,4020,8651,4470,4181,7843,4096,3747,8346,4254,4092,8368,4203,4165,8817,4548,4269,8830,4525,4305,8421,4296,4125,8996,4464,4532,9233,4633,4600,9166,4509,4657,8368,3974,4394,7488,3635,3853,5155,2451,2704,3458,1671,1787,3491,1387,2104,42.5,41.5,43.6
050,06,055,California,Napa County,4,134492,67390,67102,5991,3076,2915,13129,6715,6414,7029,3655,3374,11032,5762,5270,111906,55792,56114,108343,53944,54399,50069,25818,24251,33718,17289,16429,35216,17589,17627,28377,13304,15073,5991,3076,2915,6872,3510,3362,7967,4093,3874,8558,4446,4112,7793,4083,3710,8071,4185,3886,8334,4199,4135,8517,4345,4172,8796,4560,4236,8359,4218,4141,8870,4406,4464,8899,4448,4451,9088,4517,4571,8271,3932,4339,7322,3518,3804,5641,2690,2951,3625,1741,1884,3518,1423,2095,42.8,41.9,44.0
050,06,055,California,Napa County,5,133444,66922,66522,5845,3038,2807,12618,6471,6147,6893,3536,3357,11057,5814,5243,111636,55709,55927,108088,53877,54211,49517,25583,23934,33207,17061,16146,34849,17406,17443,28975,13596,15379,5845,3038,2807,6651,3397,3254,7607,3902,3705,8476,4414,4062,7834,4108,3726,7819,4076,3743,8259,4176,4083,8383,4280,4103,8746,4529,4217,8380,4248,4132,8794,4374,4420,8603,4271,4332,9072,4513,4559,8249,3965,4284,7384,3517,3867,5855,2792,3063,3834,1837,1997,3653,1485,2168,43.3,42.3,44.5
050,06,055,California,Napa County,6,132727,66472,66255,5668,2970,2698,12227,6287,5940,6711,3423,3288,11116,5812,5304,111622,55597,56025,108121,53792,54329,49009,25190,23819,32741,16747,15994,34606,17285,17321,29658,13948,15710,5668,2970,2698,6479,3340,3139,7307,3739,3568,8390,4330,4060,7878,4113,3765,7674,4037,3637,8107,4055,4052,8240,4175,4065,8720,4480,4240,8397,4256,4141,8624,4306,4318,8525,4222,4303,9060,4501,4559,8295,4056,4239,7435,3479,3956,6119,2930,3189,4013,1912,2101,3796,1571,2225,43.8,42.8,44.9
050,06,057,California,Nevada County,1,102236,50555,51681,4257,2225,2032,8989,4686,4303,4292,2176,2116,5862,3062,2800,86855,42572,44283,84698,41468,43230,30783,15693,15090,21673,10981,10692,28298,13756,14542,28865,13669,15196,4257,2225,2032,4746,2494,2252,5287,2718,2569,4964,2562,2402,4146,2150,1996,4604,2349,2255,5224,2605,2619,5857,2941,2916,5988,3086,2902,5483,2896,2587,5921,2945,2976,7761,3648,4113,9133,4267,4866,9592,4559,5033,8245,4118,4127,4983,2425,2558,2992,1433,1559,3053,1134,1919,50.5,48.8,52.2
050,06,057,California,Nevada County,2,102267,50586,51681,4247,2217,2030,8956,4676,4280,4298,2184,2114,5869,3056,2813,86925,42609,44316,84766,41509,43257,30864,15718,15146,21746,11011,10735,28181,13719,14462,28970,13723,15247,4247,2217,2030,4746,2493,2253,5259,2716,2543,4957,2552,2405,4161,2155,2006,4593,2348,2245,5241,2605,2636,5874,2946,2928,6038,3112,2926,5469,2888,2581,5932,2962,2970,7687,3625,4062,9093,4244,4849,9544,4533,5011,8332,4152,4180,5033,2452,2581,3005,1446,1559,3056,1140,1916,50.4,48.8,52.1
050,06,057,California,Nevada County,3,103499,51190,52309,4278,2224,2054,8925,4668,4257,4340,2218,2122,5910,3048,2862,88119,43169,44950,85956,42080,43876,31835,16216,15619,22666,11512,11154,27780,13522,14258,29600,13998,15602,4278,2224,2054,4793,2497,2296,5213,2733,2480,4926,2537,2389,4243,2167,2076,4636,2421,2215,5572,2758,2814,6120,3073,3047,6338,3260,3078,5527,2909,2618,6052,3030,3022,7288,3459,3829,8913,4124,4789,9409,4465,4944,8717,4290,4427,5270,2551,2719,3147,1521,1626,3057,1171,1886,50.1,48.3,51.8
050,06,057,California,Nevada County,4,102356,50578,51778,4197,2135,2062,8883,4610,4273,4285,2205,2080,5631,2912,2719,87101,42692,44409,84991,41628,43363,31283,15937,15346,22432,11363,11069,26983,13245,13738,29945,14108,15837,4197,2135,2062,4812,2453,2359,5136,2700,2436,4873,2518,2355,3978,2056,1922,4354,2262,2092,5504,2734,2770,6151,3084,3067,6423,3283,3140,5575,2921,2654,6015,3058,2957,6780,3296,3484,8613,3970,4643,9278,4374,4904,8522,4143,4379,5875,2866,3009,3230,1525,1705,3040,1200,1840,50.2,48.4,51.9
050,06,057,California,Nevada County,5,102086,50400,51686,4067,2051,2016,8780,4559,4221,4314,2249,2065,5596,2872,2724,87060,42655,44405,84925,41541,43384,31123,15821,15302,22293,11257,11036,26353,13003,13350,30683,14409,16274,4067,2051,2016,4791,2448,2343,5069,2668,2401,4859,2542,2317,3971,2022,1949,4333,2250,2083,5338,2644,2694,6182,3086,3096,6440,3277,3163,5828,3047,2781,5892,3001,2891,6413,3127,3286,8220,3828,4392,9213,4334,4879,8569,4120,4449,6287,3068,3219,3446,1622,1824,3168,1265,1903,50.2,48.6,51.9
050,06,057,California,Nevada County,6,102195,50438,51757,3922,1950,1972,8813,4557,4256,4331,2309,2022,5532,2848,2684,87293,42770,44523,85129,41622,43507,31079,15773,15306,22255,11181,11074,26169,12953,13216,31173,14640,16533,3922,1950,1972,4756,2444,2312,5096,2678,2418,4949,2614,2335,3875,1978,1897,4325,2227,2098,5178,2557,2621,6249,3130,3119,6503,3267,3236,6166,3209,2957,5766,2975,2791,6155,3036,3119,8082,3733,4349,8968,4228,4740,8575,4059,4516,6757,3330,3427,3574,1684,1890,3299,1339,1960,50.1,48.6,51.8
050,06,059,California,Orange County,1,3187256,1581607,1605649,180475,92550,87925,349836,179387,170449,166094,84776,81318,288969,145127,143842,2574382,1267420,1306962,2490851,1224894,1265957,1283555,649947,633608,869602,441146,428456,852119,422962,429157,480161,215659,264502,180475,92550,87925,187757,96255,91502,203189,104234,98955,210392,106477,103915,203561,102324,101237,232198,118858,113340,222170,113782,108388,214128,108836,105292,201106,99670,101436,215003,105977,109026,222165,110648,111517,219893,109872,110021,195058,96465,98593,154297,73189,81108,123804,56873,66931,86591,38769,47822,57195,24924,32271,58274,21904,36370,38.6,37.6,39.6
050,06,059,California,Orange County,2,3186261,1581008,1605253,178562,91615,86947,348203,178558,169645,166159,84849,81310,288655,144859,143796,2576888,1268514,1308374,2493337,1225986,1267351,1282909,649654,633255,869307,441119,428188,851380,422521,428859,483995,217487,266508,178562,91615,86947,187164,95959,91205,202251,103772,98479,210170,106329,103841,203432,102206,101226,230755,118099,112656,223126,114287,108839,214090,108847,105243,201336,99886,101450,213292,105016,108276,222458,110769,111689,219590,109714,109876,196040,97022,99018,155657,73894,81763,124837,57379,67458,87218,39007,48211,57690,25135,32555,58593,22072,36521,38.7,37.7,39.7
050,06,059,California,Orange County,3,3159351,1566686,1592665,169936,87150,82786,340651,174399,166252,165275,84738,80537,276493,139271,137222,2566364,1262648,1303716,2483489,1220399,1263090,1267342,642322,625020,866930,439693,427237,843615,417995,425620,496451,223440,273011,169936,87150,82786,184595,94366,90229,197412,101413,95999,202740,103196,99544,197672,99433,98239,225097,114590,110507,226463,115856,110607,213263,108589,104674,202107,100658,101449,205233,100487,104746,223033,110854,112179,216827,108301,108526,198522,98353,100169,160234,76351,83883,129231,59297,69934,89480,39944,49536,59028,25565,33463,58478,22283,36195,39.1,38.1,40.2
050,06,059,California,Orange County,4,3158489,1564275,1594214,163716,84013,79703,334545,171175,163370,165042,84772,80270,281573,141179,140394,2577767,1266624,1311143,2495186,1224315,1270871,1270416,643211,627205,864913,438343,426570,836014,413676,422338,512686,231117,281569,163716,84013,79703,183163,93760,89403,192494,98498,93996,207660,105392,102268,197843,99476,98367,220083,111836,108247,228948,116988,111960,211701,107739,103962,204181,101780,102401,200400,98279,102121,221549,109682,111867,213660,106336,107324,200405,99379,101026,165077,79074,86003,129297,59372,69925,96801,43149,53652,61724,26578,35146,59787,22944,36843,39.4,38.4,40.4
